Customer_ID,Customer_Name,Gender,Churn,Returns
2007,Lisa Graham,Male,0,0.0
35204,Justin Carrillo,Male,0,1.0
6267,Christina Jones,Female,0,0.0
48796,Jeremy Hamilton,Female,0,0.0
14853,Mary Murillo,Female,0,0.0
11655,Ashley Mills,Female,0,0.0
47919,Molly Bennett,Male,0,0.0
47170,Jason Blackwell,Female,0,1.0
46339,Jennifer Lane,Female,1,1.0
10417,James Crosby,Female,0,1.0
1633,Sandra Vega,Female,0,0.0
8506,Lori Pacheco,Female,0,1.0
18688,Sheila Bradley,Male,0,0.0
36365,Jared Summers,Male,0,0.0
26163,Beth Payne,Female,0,0.0
34257,Kimberly Vazquez,Male,0,1.0
23336,Sean Smith,Female,0,0.0
38505,Jason Wheeler,Male,0,0.0
35004,Michael Hawkins,Female,0,1.0
11158,John Jordan,Male,0,1.0
37650,Jill Cunningham,Female,0,0.0
23773,Kristen Martin,Female,0,0.0
5121,Robin Bates,Male,0,1.0
32000,Scott Cook,Female,0,0.0
24030,Daniel Lee,Female,0,0.0
18718,Christina Sullivan,Male,1,0.0
9564,Amanda Garza,Male,0,1.0
4842,Nicole Hines,Female,1,0.0
35854,Jeffrey Haney,Male,1,0.0
35040,Joshua Cooper,Female,0,1.0
29758,Theodore Waters,Female,0,1.0
41035,Timothy Smith,Male,0,0.0
37062,John Vasquez,Female,0,1.0
21519,Kayla Mercado,Female,0,1.0
36140,Monica Strong,Male,0,0.0
30352,Kathy Gardner,Male,1,0.0
46639,Brandon Garcia,Male,0,1.0
38881,Gerald Ruiz,Male,0,1.0
49218,Zachary Williams,Female,0,0.0
13945,Kayla Porter,Male,0,0.0
7463,Lance Saunders,Male,0,1.0
16196,Jordan Rivera,Female,0,0.0
43457,James Hamilton,Male,0,1.0
13455,Joseph Cervantes,Male,0,0.0
48718,Julie Pugh,Female,0,0.0
41203,Michael Everett,Male,1,0.0
44779,Riley Nelson,Female,0,1.0
42761,Dawn Wilcox,Male,0,1.0
42754,Christina Smith,Male,0,0.0
29494,Renee Rodriguez,Female,0,0.0
23515,Rachel Hooper,Male,0,0.0
1110,Renee Decker,Male,0,0.0
2397,Mr. Francis Hayes DDS,Female,0,1.0
32296,Lindsay Bennett,Female,0,0.0
9727,Thomas Cole,Female,0,0.0
27899,Cameron Sawyer,Female,0,1.0
35842,Omar Lopez,Female,0,0.0
28353,Kathryn Hawkins,Female,0,0.0
37693,Sherry Huber,Male,0,0.0
13939,Michael Berry,Female,0,1.0
1788,Tiffany Hall,Female,0,0.0
801,Vincent Chavez,Female,0,0.0
27594,Casey Hubbard,Female,1,0.0
44965,Meghan Gross,Male,0,0.0
26115,Frank Mitchell,Male,0,0.0
24056,Nathan Mcfarland,Male,0,0.0
7048,Shawn Jensen,Male,0,0.0
11425,Madison Rich,Female,0,0.0
44549,Aaron Schroeder,Female,0,0.0
25771,Teresa Shaw,Female,0,0.0
48910,James Black,Female,1,1.0
41720,Nancy Knight,Male,1,0.0
15523,Daniel West,Female,0,1.0
28166,Mr. Alexander Bird,Female,1,0.0
17468,Mr. David Ruiz Jr.,Male,0,0.0
33213,Jennifer Adams,Female,0,1.0
8662,Timothy Payne,Female,0,1.0
5002,Brian Young,Female,0,1.0
14016,Joseph Irwin,Male,0,1.0
48031,Johnny Johnson,Male,1,0.0
12707,Austin Foster,Female,0,1.0
24383,James Ibarra,Male,0,1.0
48762,Kayla Richardson,Male,1,1.0
10144,Jeffrey Schneider,Female,0,0.0
31671,Joshua Williams,Male,1,0.0
44458,Alison Carter,Female,0,1.0
12002,Alicia Vasquez,Female,0,1.0
33645,William Thomas,Male,1,1.0
26314,Pamela Salas,Female,0,0.0
44783,Mary Boyer,Male,0,0.0
9199,Bradley Hernandez,Female,0,0.0
39621,Randy Doyle,Female,0,0.0
7238,Sean Thornton,Female,0,0.0
29776,Rebecca Hill,Male,0,0.0
30330,Raymond Marquez,Female,0,1.0
18046,Edgar Morgan,Male,0,0.0
34939,Jamie Lopez,Female,1,0.0
13461,Lauren Peterson,Female,0,1.0
32295,Miss Tonya Stevens,Male,0,1.0
26146,Erin Griffin,Male,0,0.0
26851,Nancy Johnson,Male,0,0.0
29176,Deanna Bonilla,Female,0,1.0
33069,Earl Zhang,Female,1,0.0
17902,Jacob Green,Male,0,0.0
5905,Jesse Schultz,Female,0,0.0
3637,Audrey Shaw,Male,0,1.0
28636,Yolanda Abbott,Female,0,1.0
7474,James Austin,Female,0,1.0
27025,Heather Elliott,Male,0,1.0
45003,James Ruiz,Female,0,0.0
44203,Kevin Bryan,Female,0,0.0
4502,Taylor Gonzalez,Male,0,0.0
18340,Debra Jackson,Male,0,1.0
45828,Mark Rodriguez,Female,0,1.0
32876,Andrew Wolf,Male,1,0.0
28300,Christina Fields,Male,0,0.0
1677,Tamara Silva,Female,1,0.0
26208,Ann Garcia,Female,0,1.0
38489,Patrick Hart,Female,0,1.0
20367,Jennifer Scott,Female,1,0.0
31844,Kristina Watson,Male,0,0.0
30677,Craig Wilcox,Female,0,1.0
18753,Dakota Bush,Female,1,0.0
10606,Susan Snyder,Male,0,0.0
2643,Mary Smith,Female,0,1.0
1060,Juan Ball DVM,Male,0,1.0
18670,Martha Duncan,Female,0,0.0
4761,Juan Ware,Male,0,1.0
22966,Kayla Riley,Male,0,1.0
32448,Mrs. Mallory Brooks,Male,0,1.0
14153,Lisa Murphy,Female,0,0.0
29622,Roberta Hamilton,Male,0,1.0
19671,Michelle Hamilton,Female,0,1.0
26896,William Johnson,Male,0,0.0
29675,Sarah Steele,Female,1,0.0
8925,Robert King,Female,1,0.0
9155,Angel Smith,Male,0,0.0
39203,Sarah Roberts,Female,0,0.0
35944,Michael Newton,Female,0,1.0
31652,Shawn Maddox,Female,0,0.0
39724,Mark Baker,Male,0,1.0
41298,Andrea Allen,Male,1,0.0
6569,James Thomas,Female,1,0.0
18407,Sierra Wilson,Male,0,1.0
18248,Michael Le,Female,0,1.0
11506,Kimberly Carter,Female,0,0.0
26936,Jacqueline Thomas,Male,0,0.0
43477,Kevin Carter,Male,0,0.0
9499,Carl Fox MD,Female,0,1.0
12327,Christopher Ashley,Male,0,1.0
42383,Travis Ruiz,Female,1,1.0
16820,Ashley Brock,Male,0,0.0
9730,Evan Esparza,Male,0,0.0
31821,Randy Campbell,Male,0,0.0
26235,Nicole Jacobs,Female,0,0.0
6229,Carmen Daniels,Male,0,1.0
40772,David Brandt,Male,0,0.0
13364,Elizabeth Hughes,Male,0,0.0
14054,Megan Martin,Male,0,0.0
45714,Aaron Davenport,Female,0,1.0
12507,Amy White,Male,0,0.0
6321,Matthew Smith,Female,0,0.0
17606,Leonard Franklin,Male,0,1.0
34406,Kathleen Parker,Male,0,0.0
11820,Steven Carlson,Male,0,0.0
38445,Daniel Chavez,Male,0,0.0
38474,Elizabeth Barnes,Male,0,0.0
20831,Kevin Martinez,Female,0,1.0
49606,Michelle Taylor,Female,1,1.0
39707,Brittany Davis,Female,0,1.0
7575,Tracy Martinez,Male,1,1.0
530,Christopher Jones,Female,1,0.0
33098,Lisa Harris,Female,0,0.0
22298,Jamie Mccarthy,Female,0,1.0
45734,Tommy Heath,Male,0,0.0
46752,Brandon Hernandez,Female,1,0.0
36175,Joan Ryan,Female,1,0.0
30315,Taylor Brown,Male,0,1.0
40049,Kenneth Nguyen,Male,0,0.0
8693,Sean Rose,Female,0,1.0
45661,Jason Knight,Male,0,1.0
5270,Wayne Goodman,Male,0,1.0
9323,Scott Perez,Female,0,1.0
4649,Robert Arroyo,Female,0,1.0
42653,Dana Savage,Female,1,1.0
29983,Ronald Munoz,Male,0,0.0
8896,James Hendrix,Male,0,0.0
49366,Brian Rogers,Female,0,0.0
35798,Nancy Williams,Male,0,1.0
31645,Robert Preston,Female,0,1.0
45417,Kristi Walker,Male,0,1.0
12870,Stephanie Diaz,Male,1,0.0
24443,Jeffrey Rogers,Male,0,1.0
35195,Michael Oliver,Female,0,0.0
40666,Randall Montgomery,Male,0,0.0
16893,Devin Freeman,Female,0,1.0
18832,Whitney Dixon,Female,0,0.0
47216,Gregory Cooper,Female,1,0.0
43605,Robert Maxwell,Female,0,0.0
41499,Robert Aguilar,Female,0,1.0
11326,Brittany Cameron,Male,0,0.0
20263,Tony Merritt,Female,0,0.0
6933,David Carpenter,Female,0,1.0
17523,Angela Johnson,Male,1,0.0
36026,Megan Valentine,Male,0,0.0
31434,Amanda Jones,Female,0,1.0
40573,Justin James,Female,0,1.0
34849,Sarah Bowman,Male,0,0.0
48264,Deanna Cox,Male,1,1.0
47317,Francis Hall,Female,1,1.0
7048,Shawn Jensen,Male,0,1.0
46356,Lauren Edwards,Female,1,0.0
12112,Jacob Sanchez,Female,0,0.0
18485,Bradley Jacobs,Male,0,0.0
14610,William Williams,Female,1,0.0
25460,Roberto Roman,Female,0,0.0
35769,Donald Mitchell,Male,0,0.0
25253,Tracy Flores,Male,0,1.0
32787,Isaac Wong,Female,0,1.0
22744,Maria Potts,Female,0,0.0
10939,Harold Alexander,Male,0,0.0
44249,Brenda Garcia,Female,0,0.0
18183,Hector Ramsey,Male,1,1.0
5188,Timothy Horn,Male,0,1.0
13020,Dana Owen,Female,0,0.0
16386,Christy Thompson PhD,Female,0,0.0
41278,Danielle Brown,Female,1,1.0
13653,Keith Porter,Male,1,1.0
19740,Eddie Brown,Male,1,1.0
37351,Brandy Pollard DDS,Male,0,0.0
18573,Danielle Jones,Female,1,1.0
48907,Robert Cook,Female,0,1.0
19998,Jason Hawkins,Male,0,1.0
20587,Connie Ochoa,Female,0,1.0
9964,Timothy Combs,Female,1,0.0
9547,Autumn Peters,Female,0,1.0
10572,Jessica Bailey,Female,0,1.0
14316,Sarah Williams,Male,0,0.0
22167,Derek Ward,Male,0,1.0
12508,Douglas Blair,Male,0,1.0
28298,Tara Miller,Female,1,0.0
4080,John Barnett,Female,0,1.0
8933,Shelley Love,Female,1,1.0
18922,Karen Cross,Female,0,0.0
41752,Allison Martinez,Female,0,0.0
19766,Heather Cain,Female,0,0.0
49085,Joe Bowers,Female,0,0.0
20987,Mrs. Sandra Cooper,Male,1,1.0
4518,Timothy Collins,Female,1,0.0
27658,Sergio Johnston,Female,0,1.0
32040,Kyle Strickland,Female,0,0.0
17221,Ronald Dean,Male,1,0.0
21021,Jessica Webb,Female,0,1.0
18236,Margaret Walker,Female,0,0.0
26585,Mark Montoya,Male,0,0.0
30842,Logan Brown,Female,0,0.0
13585,Richard Gutierrez,Male,0,0.0
29430,Amanda Green,Male,0,1.0
44348,Michael Kennedy,Female,0,0.0
28194,Katrina Walton,Male,0,0.0
37991,Crystal Hamilton,Male,0,1.0
29635,Anna Stafford,Female,0,0.0
17531,Charles Cole,Female,0,0.0
31345,Rhonda Kelly,Male,0,0.0
14393,Brian Palmer,Male,0,1.0
43593,Katherine Murphy,Female,0,0.0
49356,Joseph Morris,Female,0,1.0
3818,Dominique Rodriguez,Male,0,1.0
14889,Andrew Young,Male,0,1.0
43623,Michelle Ross,Male,0,0.0
38587,William Obrien,Female,0,0.0
29029,Sarah Roberson,Female,0,1.0
45746,Susan Johnson,Female,1,1.0
42245,David Glenn,Male,0,0.0
20967,Tammy Thomas,Female,1,0.0
19050,William Payne,Male,0,1.0
44852,Nancy Garcia,Male,0,0.0
30532,Eric Luna,Female,0,1.0
33350,Jennifer White,Male,0,0.0
31534,Joseph Wang,Female,0,1.0
27641,Robert Underwood,Female,0,0.0
34798,Raymond Barrett,Female,0,0.0
35406,Connie Barker,Male,0,1.0
25102,Charles Jackson,Female,0,0.0
10673,Rachel Collins,Female,0,0.0
17595,Debra Martinez,Male,0,1.0
188,Meghan Cole,Female,1,0.0
43367,Steven Duran,Female,0,1.0
9255,Cheryl Smith,Female,0,1.0
44720,Curtis Reyes,Female,1,0.0
32972,Elizabeth Murphy,Male,0,1.0
5881,Ashley Walker,Male,1,1.0
3645,Michelle Patel,Male,1,0.0
19818,Louis Ware,Male,0,1.0
26849,Sarah Lindsey,Male,0,0.0
42764,Barbara Murray,Male,0,1.0
24631,Cheryl Russell,Male,0,1.0
12129,Sean Gregory,Male,0,0.0
47427,Joseph Garcia,Female,0,0.0
23200,Amanda Castillo,Male,0,1.0
36132,Jesse Kennedy,Female,0,1.0
42827,Jerry Knight,Male,0,0.0
42850,Jasmine Baird,Male,1,0.0
8702,Ashley Allen,Male,0,1.0
11670,Ivan Gomez,Female,1,0.0
6285,Kristie Lee,Female,0,0.0
19915,Greg Romero,Female,1,0.0
21436,Cynthia Hill,Male,0,0.0
663,Timothy Day,Male,1,1.0
4749,Jennifer Wells,Male,0,1.0
30806,Ernest Hall,Male,0,1.0
43661,Dean Aguilar,Male,0,0.0
7335,Michael Dennis,Male,0,0.0
16012,Chelsea Beck,Male,1,0.0
40271,Melissa Gutierrez,Male,1,0.0
15905,Jennifer Roman,Male,1,1.0
5043,Trevor Morton,Female,0,0.0
15540,Theresa Brooks,Female,0,0.0
8611,Lindsay Murillo,Female,0,1.0
11994,Shelley Huff,Female,0,0.0
30137,Steven Jones Jr.,Female,0,0.0
17386,Devon Wilson,Male,0,1.0
1263,Erik Garcia,Male,0,0.0
23787,Steven West,Female,0,1.0
32722,Daniel Pope,Female,0,1.0
38168,Thomas Gonzalez,Male,0,1.0
19305,Lauren Ortega,Female,0,0.0
38829,Becky Nguyen,Male,0,1.0
17915,Christine Boyle,Male,0,1.0
1049,Kylie Buckley,Male,0,1.0
7874,Pamela Fernandez,Male,0,0.0
27719,Norma Chan,Male,0,1.0
24328,Sydney Williams,Female,1,1.0
33333,James Clayton,Female,0,0.0
23028,Christopher Young,Male,0,0.0
6502,Ricky Jennings,Male,0,0.0
8588,Jennifer Galvan,Male,0,1.0
41635,Lauren Griffin,Female,0,0.0
30687,Tracy Cobb,Female,0,1.0
29505,Isabel Adams,Male,0,0.0
25718,Kari Parker,Female,0,1.0
38935,David Cook,Female,0,0.0
35995,Angie Henson,Female,0,0.0
7805,Shawn Reynolds,Female,0,0.0
34377,Jessica Valentine,Male,1,0.0
35296,Robert Martin,Male,0,0.0
36485,Scott Guerrero,Female,0,0.0
28239,Caitlin Hudson,Female,0,1.0
45365,Arthur Fields,Male,1,1.0
13774,Bradley Jenkins,Female,0,1.0
41866,Linda Rice,Female,0,0.0
46042,Matthew Perry,Male,1,0.0
10763,Melanie Roberts,Male,0,0.0
18351,Melissa Hines,Male,0,0.0
25800,Victor Bennett,Male,1,0.0
16674,Tina Curry,Female,0,0.0
7963,Aaron Archer,Female,0,1.0
16296,Lucas Watson,Female,0,1.0
46388,Olivia Lee,Male,0,0.0
3174,Teresa Short,Male,0,1.0
8739,Timothy Kim,Female,1,1.0
31022,Brian Henderson,Female,0,0.0
25758,Lindsay Baker,Female,1,1.0
35927,Paul Farmer,Female,0,1.0
16343,Sabrina Phillips,Male,0,1.0
42960,Catherine Richard,Female,1,0.0
21494,Jacob Christensen,Male,0,0.0
24675,Angela Anderson,Female,0,1.0
45698,Jennifer Brown,Male,0,0.0
19306,Jimmy Frazier,Female,0,1.0
7070,Jonathan Potts,Female,0,0.0
45638,Richard Craig,Female,1,1.0
37303,Michael Sweeney,Female,0,0.0
13006,James Smith,Female,0,0.0
22640,Jesse Ruiz,Female,0,0.0
30417,Laura Spears,Male,0,1.0
15848,Deanna Garza,Male,0,0.0
40640,Nicole Howard,Male,0,0.0
46051,Jessica Santiago,Male,0,0.0
11538,Harry Rivas,Male,0,0.0
26292,Lisa Freeman,Male,1,0.0
26277,Ronald Richardson,Male,0,0.0
43555,Stanley Stephens,Female,1,0.0
42339,Brian Wood,Male,0,1.0
42690,Autumn Young,Male,0,1.0
5495,Daniel Stephens,Female,1,1.0
35283,Daniel Green,Male,0,1.0
49271,Joseph Morgan,Male,1,0.0
2833,Patricia Reese,Female,0,0.0
40709,Megan Warren,Female,0,1.0
16515,Marvin Hull,Female,1,1.0
14376,Tyler Webster Jr.,Male,0,1.0
23665,Bryan Benson,Male,0,1.0
2978,Steven Ferguson,Female,0,1.0
47513,Maxwell Evans,Male,0,0.0
13553,Ariel Massey,Male,0,1.0
4708,Michelle Morales,Female,0,0.0
10485,Jon Williams,Male,1,1.0
10485,Jon Williams,Male,1,0.0
49516,Mrs. Cheryl Byrd,Male,0,0.0
21169,Katie Davis,Female,0,0.0
23178,Thomas Frazier,Male,0,0.0
989,Sharon Miles,Female,1,0.0
4218,Matthew Good,Female,0,1.0
15315,Colleen Rodriguez,Male,0,0.0
20306,Charles Simpson,Male,0,1.0
38874,Daniel Merritt,Male,1,0.0
41544,Stephen Luna,Male,1,1.0
45669,Christine Howe,Female,0,1.0
44997,Heather Marshall,Female,0,1.0
48272,Haley Wise,Male,0,0.0
4523,Wendy Villanueva,Female,0,0.0
43567,Luis Guerrero,Female,1,0.0
7805,Shawn Reynolds,Female,0,1.0
25095,Bryce Thomas,Male,0,0.0
284,Stephen Shannon,Female,0,0.0
28024,Andrew Rivera,Male,0,1.0
4459,Karla Johnson,Female,0,1.0
10588,Tammy Smith,Female,1,1.0
1374,Lisa Gutierrez,Female,0,0.0
35747,James Bell,Male,0,0.0
6437,Michael Rodriguez,Female,1,1.0
34214,Sharon Glenn,Male,0,0.0
6,Andrea Rodriguez,Female,0,0.0
21373,Alec Moore,Male,0,0.0
41055,Anne Green,Male,0,0.0
44076,Mark Brown,Male,1,1.0
22032,Mary Lee DDS,Male,1,1.0
39576,Nathan Wallace,Female,1,0.0
29507,Sarah Johnson,Female,1,0.0
23096,Francisco Scott,Male,0,0.0
26973,William Ellis,Female,0,0.0
3729,Steven Howard,Female,1,0.0
26602,Carla Fox,Female,1,0.0
9029,Mr. William James,Female,0,1.0
34105,Michael Fitzgerald,Male,0,0.0
25066,Stacie Walker,Male,0,0.0
238,Katherine Ryan,Male,0,1.0
32851,Dalton Freeman,Female,0,1.0
15266,Scott Lutz,Female,1,1.0
38939,Jessica Johnson,Male,0,0.0
41876,Katie Berry,Male,0,0.0
35588,John Harrington,Male,0,0.0
45116,Kristin Freeman,Female,1,0.0
12183,Haley Hernandez,Female,0,1.0
26376,Eric Evans,Male,0,0.0
21525,Cory Jackson,Female,0,0.0
19672,Stephanie Anderson,Female,0,1.0
31240,Nicholas Maddox,Male,1,0.0
35341,Raymond Cox,Female,0,1.0
37259,Stephanie Davis,Male,0,0.0
19462,Mr. Cody Richards PhD,Female,0,0.0
37856,Katherine Young,Male,0,1.0
3923,Jose Potter,Male,0,1.0
251,Christian Reed,Male,0,1.0
20169,Patrick Hernandez,Female,0,0.0
2909,Nicole Wright DVM,Male,0,0.0
6228,Edward Ford,Female,0,0.0
15129,Aaron Taylor,Female,0,0.0
13885,Carmen Irwin,Male,0,0.0
4811,Mrs. Abigail Sanders DDS,Male,0,1.0
17370,Travis Hartman,Female,0,1.0
32837,David Robinson,Female,0,0.0
32761,Adam Olson,Male,0,0.0
40163,Thomas Williams,Female,0,0.0
47372,Brandy Myers,Male,0,1.0
31878,Megan Greer PhD,Male,0,1.0
11978,Joshua Rodriguez,Female,0,0.0
7876,Sharon Smith,Female,0,0.0
40180,Tamara Peters,Male,0,0.0
45580,Joseph Hill,Male,0,0.0
15038,Tina Johnson,Male,0,0.0
31059,Jay Reeves,Male,0,0.0
42164,Kimberly Smith,Male,0,0.0
12357,Matthew Vasquez,Female,0,1.0
1132,Heidi Johnson,Female,0,1.0
28319,Richard Rasmussen,Female,0,1.0
27150,Steven Perez,Male,0,1.0
10771,Sean Williams,Female,0,1.0
6425,Monica Stark,Female,1,0.0
309,Angela Young,Female,1,0.0
11126,Tammy Melton,Male,0,1.0
14602,Nathan Miller,Male,0,1.0
25014,Theresa Miller,Female,0,0.0
33750,Thomas Cooper,Female,0,1.0
47493,Paul Sullivan,Female,0,0.0
47133,Daniel Fisher,Male,0,0.0
43693,Mariah Ross,Male,0,0.0
25918,Mr. Juan Lewis,Male,0,1.0
12721,Meghan Williams,Male,0,1.0
31505,Michael Rogers DDS,Female,1,0.0
41864,Rebecca Bradley,Male,0,1.0
21352,Joseph Norton,Male,0,1.0
9977,Sylvia Ross,Female,0,0.0
29275,Terri Contreras,Male,0,0.0
47512,Robert Ellis,Female,0,1.0
85,Sandra Reese,Female,0,0.0
19556,David Grant,Male,0,1.0
49182,Brian Williams,Female,1,0.0
34840,Shirley Burch,Male,0,1.0
23409,Brittany Weaver,Female,0,0.0
46711,James Orr,Female,0,1.0
26532,Christopher Morse,Male,0,0.0
40558,Cindy Morton,Female,0,1.0
38099,Rachel Brown,Male,1,1.0
4961,Jason Sellers,Male,0,0.0
31445,Jasmin Hughes,Female,0,1.0
38361,Rhonda Garcia,Female,0,0.0
35119,Joshua Bell,Female,1,1.0
18418,Amy Cabrera,Female,0,0.0
23843,Andrew Vargas,Female,0,1.0
326,Miguel Santana,Female,1,0.0
33045,Sarah Mullen,Female,0,0.0
23151,David Hernandez,Male,0,1.0
16082,Benjamin Cruz,Female,1,0.0
1425,Angela Garcia,Male,0,1.0
18123,Timothy Butler,Female,0,1.0
25931,Amanda Williams,Male,0,1.0
41470,Kenneth Moody,Female,0,0.0
18062,Jessica Miller,Male,1,1.0
33174,Mr. Patrick Stewart,Male,0,1.0
35584,Zachary Ramirez,Female,1,0.0
41964,Danny Robbins,Male,1,0.0
15634,Christian Barnes,Male,0,1.0
14183,David Sims,Male,0,1.0
4996,Frank Williams,Female,0,0.0
22545,Andrew Ho,Female,0,1.0
18350,Eric Sullivan,Female,0,0.0
32143,Virginia Sparks,Male,0,0.0
12698,Daniel Powell,Female,0,1.0
33663,Ian Duncan,Male,0,0.0
13351,Bryan Parks,Male,1,0.0
37484,Austin White,Female,1,0.0
11683,Michael Anthony,Female,0,1.0
20549,Todd Andrews,Male,0,1.0
41052,Trevor Campbell,Female,0,1.0
39480,Jacob Hernandez,Male,0,1.0
27965,Roger Jenkins,Male,0,1.0
17640,Peggy Lopez,Male,1,1.0
23653,Kevin Conley,Male,1,1.0
39824,Ann Martinez,Female,0,1.0
33711,Michael Webb,Female,0,1.0
29719,Jennifer Galvan,Female,0,1.0
47589,Amy Jenkins,Male,0,1.0
38201,Christopher Williams,Male,1,1.0
10682,Samuel Quinn,Male,1,1.0
19694,Jerry Patrick,Female,0,0.0
39711,Frank Long,Male,0,1.0
36024,Emma Allen,Female,1,0.0
13387,Michael Smith,Female,0,1.0
15013,Tonya Ramsey,Male,0,0.0
22331,Mike Ewing,Male,0,1.0
25448,Joe Summers,Female,0,0.0
44960,Bradley Murphy,Male,0,0.0
13554,Amy Bartlett,Female,0,0.0
49548,Logan Williams DDS,Male,0,1.0
23816,Angel Barnett,Male,0,0.0
34795,Mark Guerrero,Female,0,0.0
22538,Meghan Boyd,Female,0,1.0
19378,Cory West,Female,0,1.0
34265,Sara Rios,Female,0,0.0
29036,Kari Moore,Male,0,1.0
41239,Bethany Gutierrez,Female,0,0.0
38212,Emily Rios,Female,1,1.0
34869,Jose Stanton,Female,0,1.0
39984,Heather Garcia,Female,0,0.0
26261,Joseph Johnson,Female,0,0.0
21681,Luke Guerra,Female,0,0.0
34649,Melanie Strickland,Male,0,0.0
35411,John Foster,Female,0,0.0
32326,Mr. Tanner Harris PhD,Male,1,0.0
32299,Duane Brown,Male,0,1.0
23271,Laura Bailey,Female,0,0.0
30213,Daniel Burns,Male,0,0.0
12332,Shawn Ruiz,Male,0,1.0
14161,Jermaine Long,Female,0,0.0
42875,Douglas Wade,Female,1,1.0
15454,Sherry Herrera,Male,0,0.0
2665,Brian Long,Male,1,1.0
8251,Nicole Wilson,Male,0,1.0
3747,Karen Johnson,Female,0,0.0
47374,Stephen Choi,Female,0,1.0
7109,Colleen Ross,Female,0,0.0
20716,Wayne Hardy,Male,0,1.0
49284,Philip Allison,Male,0,0.0
3340,John Snyder,Female,0,0.0
19592,Lisa Johnson,Male,0,0.0
35464,Melissa Walker,Female,0,1.0
46503,Brittany Sparks,Female,0,1.0
48306,Brian Thompson,Female,0,0.0
34501,Jennifer Mcpherson,Male,0,1.0
5972,Bryce Morris,Female,0,0.0
46904,Alyssa Murphy,Male,0,1.0
41541,Albert Williams,Female,1,0.0
5767,Mr. Michael Armstrong,Male,0,0.0
641,Scott Bowen MD,Female,1,0.0
16439,Natasha Nelson,Male,0,0.0
19951,David Chen,Female,0,1.0
37776,Holly Cook,Male,0,1.0
16251,Katelyn Moran,Male,0,1.0
38967,Ashley Schneider,Male,0,0.0
8145,Karen Costa,Female,1,1.0
28618,Karina Hoffman,Female,0,1.0
42888,John Henry,Male,0,0.0
20564,Kristi Walters,Female,0,1.0
30047,Robert Kirk,Male,0,0.0
44015,William Davis,Male,1,0.0
22277,Cindy Bailey,Male,0,1.0
1251,Dr. Karen Brooks,Male,1,1.0
7323,Tamara Jones,Male,0,1.0
9670,Amanda Rivera,Female,0,1.0
3132,David Carroll,Female,0,1.0
31841,John Melendez,Male,0,0.0
40461,Tracy White,Male,0,1.0
41350,Lisa Patterson,Female,0,0.0
30791,Renee Massey,Female,0,0.0
21000,Kelly Woods,Male,0,1.0
26737,Jenna Barnes,Male,0,1.0
25748,Ryan Tucker,Male,1,1.0
13300,Christopher Haney,Male,0,1.0
5007,Daniel Hogan,Female,1,1.0
48980,Jeffrey Marshall,Female,0,1.0
40271,Melissa Gutierrez,Male,1,1.0
2964,Angela Golden,Female,0,0.0
49012,Dr. Michael Torres,Female,0,1.0
48243,Stephen Carter,Female,1,1.0
29278,Matthew Brown,Male,0,0.0
46359,Adam Jenkins,Male,0,0.0
18201,Mark Li,Male,0,1.0
37493,Samantha Pittman,Female,1,0.0
42532,Spencer Scott,Male,1,0.0
19125,Jeffrey Miller,Male,0,1.0
25087,Duane Barrett,Male,0,1.0
4252,Corey Reeves,Female,0,1.0
41479,Brian Gonzalez,Female,0,1.0
12075,Gene Roberts,Male,0,1.0
33806,Joseph Brewer II,Male,0,0.0
11513,Travis Wheeler,Female,0,1.0
10935,Brandon Horn,Male,0,1.0
1195,Julie Collins,Male,0,0.0
38030,Kathleen Cowan,Male,0,0.0
28300,Christina Fields,Male,0,1.0
6361,Chad Shaffer,Male,1,1.0
9567,Erin Mathis,Male,0,1.0
18964,Lisa Hartman,Female,1,1.0
44686,Vincent Smith,Male,0,0.0
44717,Sandra Dixon,Female,0,0.0
36373,Cheryl Smith,Male,0,1.0
41643,Robert Bishop,Female,1,1.0
44793,Ricky Mitchell,Male,0,1.0
42093,Lisa Hanson,Male,1,1.0
2824,Erica Wheeler,Female,0,1.0
47880,Justin Cross,Male,0,1.0
13026,Matthew Boyer,Male,0,0.0
28858,Pamela Kelly,Female,0,0.0
31691,Anna White,Female,0,0.0
18640,Paul Adkins,Male,0,1.0
29406,Phyllis Parsons,Female,0,0.0
36243,Sandy Smith,Male,1,0.0
8610,Dr. Brian Burns,Female,0,0.0
10125,Elizabeth Haney,Male,0,1.0
13861,Alexa Castaneda,Female,0,1.0
24886,Sara Dunn,Female,0,0.0
21099,Janet Michael,Female,0,1.0
29138,Ann Sweeney,Female,0,1.0
48031,Johnny Johnson,Male,1,1.0
13845,Eric Taylor,Female,0,0.0
6253,James Evans,Male,0,0.0
28657,Michael Lindsey,Female,0,1.0
29867,Whitney Fuller,Male,0,1.0
12793,Wanda Cole,Male,0,0.0
18810,Jason Burns,Male,0,0.0
9740,Dana Davis,Female,0,1.0
34844,Jason Clark,Male,0,0.0
27146,Rebecca Valdez,Female,0,1.0
16446,Eric Wallace,Female,0,0.0
24435,Brian Fowler,Female,0,0.0
45441,Alison Rodriguez,Male,0,1.0
25658,Scott Moore,Female,1,1.0
15008,Christine Romero,Male,0,0.0
9093,Jeffrey Lozano,Female,0,0.0
14269,Thomas Stone,Female,0,0.0
27710,Amanda Adams,Female,0,1.0
47079,Heather Smith,Male,0,1.0
15118,Mary Moore,Male,0,0.0
